league,season,window,team_id,team_name,team_country,dir,player_id,player_name,player_age,player_nation,player_nation2,player_pos,counter_team_id,counter_team_name,counter_team_country,transfer_fee_amnt,market_val_amnt,is_free,is_loan,is_loan_end,is_retired,transfer_id
GB1,2009,s,985,Manchester United,England,in,33544,Antonio Valencia,23.0,Ecuador,,RB,1071,Wigan Athletic,England,18800000.0,,False,False,False,False,310832
GB1,2009,s,985,Manchester United,England,in,62049,Mame Diouf,21.0,Senegal,,CF,687,Molde FK,Norway,4500000.0,1600000.0,False,False,False,False,319841
GB1,2009,s,985,Manchester United,England,in,43261,Gabriel Obertan,20.0,France,Guadeloupe,AM,40,FC Girondins Bordeaux,France,4000000.0,400000.0,False,False,False,False,315185
GB1,2009,s,985,Manchester United,England,in,1397,Michael Owen,29.0,England,,CF,762,Newcastle United,England,0.0,,True,False,False,False,306421
GB1,2009,s,985,Manchester United,England,in,73538,Scott Moffatt,18.0,England,,CB,5242,Manchester United U18,England,,,False,False,False,False,339015
GB1,2009,s,985,Manchester United,England,in,42411,Fraizer Campbell,21.0,England,Jamaica,CF,148,Tottenham Hotspur,England,,700000.0,False,True,True,False,301497
GB1,2009,s,985,Manchester United,England,in,73538,Scott Moffatt,18.0,England,,CB,2962,Altrincham FC,England,,,False,True,True,False,351895
GB1,2009,s,985,Manchester United,England,in,73482,James Chester,20.0,Wales,England,CB,2262,Plymouth Argyle,England,,1200000.0,False,True,True,False,373518
GB1,2009,s,985,Manchester United,England,in,73491,Danny Drinkwater,20.0,England,,CM,1110,Huddersfield Town,England,,3000000.0,False,True,True,False,404704
GB1,2009,s,985,Manchester United,England,in,34130,Tom Heaton,24.0,England,,GK,2805,Wycombe Wanderers,England,,1000000.0,False,True,True,False,432238
GB1,2009,s,985,Manchester United,England,in,73484,Tom Cleverley,20.0,England,,CM,1010,Watford FC,England,,3000000.0,False,True,True,False,451615
GB1,2009,s,985,Manchester United,England,in,73514,Sam Hewson,21.0,England,,CM,2413,Bury FC,England,,50000.0,False,True,True,False,477755
GB1,2009,s,985,Manchester United,England,left,8198,Cristiano Ronaldo,24.0,Portugal,,CF,418,Real Madrid,Spain,94000000.0,45000000.0,False,False,False,False,308498
GB1,2009,s,985,Manchester United,England,left,42411,Fraizer Campbell,21.0,England,Jamaica,CF,289,Sunderland AFC,England,4099999.9999999995,700000.0,False,False,False,False,316117
GB1,2009,s,985,Manchester United,England,left,64484,Manucho,26.0,Angola,Portugal,CF,366,Real Valladolid CF,Spain,2750000.0,,False,False,False,False,320029
GB1,2009,s,985,Manchester United,England,left,15449,Lee Martin,22.0,England,,AM,677,Ipswich Town,England,2250000.0,250000.0,False,False,False,False,314073
GB1,2009,s,985,Manchester United,England,left,34130,Tom Heaton,23.0,England,,GK,1039,Queens Park Rangers,England,,1000000.0,False,True,False,False,333026
GB1,2009,s,985,Manchester United,England,left,73472,Ben Amos,19.0,England,,GK,1072,Peterborough United,England,,250000.0,False,True,False,False,356114
GB1,2009,s,985,Manchester United,England,left,73482,James Chester,20.0,Wales,England,CB,2262,Plymouth Argyle,England,,1200000.0,False,True,False,False,346673
GB1,2009,s,985,Manchester United,England,left,37678,David Gray,21.0,Scotland,,RB,2262,Plymouth Argyle,England,,,False,True,False,False,345386
GB1,2009,s,985,Manchester United,England,left,73538,Scott Moffatt,18.0,England,,CB,2962,Altrincham FC,England,,,False,True,False,False,339014
GB1,2009,s,985,Manchester United,England,left,73484,Tom Cleverley,20.0,England,,CM,1010,Watford FC,England,,3000000.0,False,True,False,False,334881
GB1,2009,s,985,Manchester United,England,left,73491,Danny Drinkwater,19.0,England,,CM,1110,Huddersfield Town,England,,3000000.0,False,True,False,False,332394
GB1,2009,s,985,Manchester United,England,left,37442,Danny Simpson,22.0,England,Jamaica,RB,762,Newcastle United,England,,500000.0,False,True,False,False,332232
GB1,2009,s,985,Manchester United,England,left,62049,Mame Diouf,21.0,Senegal,,CF,687,Molde FK,Norway,,1600000.0,False,True,False,False,327027
GB1,2009,s,985,Manchester United,England,left,73552,Rodrigo Possebon,20.0,Italy,Brazil,CM,1075,SC Braga,Portugal,,,False,True,False,False,311183
GB1,2009,s,31,Liverpool FC,England,in,3881,Glen Johnson,24.0,England,,RB,1020,Portsmouth FC,England,20500000.0,,False,False,False,False,303572
GB1,2009,s,31,Liverpool FC,England,in,5957,Alberto Aquilani,25.0,Italy,,CM,12,AS Roma,Italy,20000000.0,,False,False,False,False,329599
GB1,2009,s,31,Liverpool FC,England,in,9706,Sotiris Kyrgiakos,30.0,Greece,,CB,2441,AEK Athens,Greece,3000000.0,,False,False,False,False,333898
GB1,2009,s,31,Liverpool FC,England,in,91056,Lauri Dalla Valle,17.0,Finland,Italy,CF,6922,Liverpool FC U18,England,,,False,False,False,False,336438
GB1,2009,s,31,Liverpool FC,England,in,28285,Dani Pacheco,18.0,Spain,,LW,6922,Liverpool FC U18,England,,200000.0,False,False,False,False,469561
GB1,2009,s,31,Liverpool FC,England,in,29933,Stephen Darby,21.0,England,,RB,352,Swindon Town,England,,,False,True,True,False,442205
GB1,2009,s,31,Liverpool FC,England,in,57071,Péter Gulácsi,20.0,Hungary,,GK,1074,Tranmere Rovers,England,,13000000.0,False,True,True,False,482315
GB1,2009,s,31,Liverpool FC,England,in,33895,Jack Hobbs,20.0,England,,CB,1003,Leicester City,England,,,False,True,True,False,453040
GB1,2009,s,31,Liverpool FC,England,in,33823,Miki Roqué,20.0,Spain,,CB,7077,FC Cartagena,Spain,,,False,True,True,False,214599
GB1,2009,s,31,Liverpool FC,England,in,45606,Robbie Threlfall,21.0,England,,LB,1027,Bradford City,England,,,False,True,True,False,420587
GB1,2009,s,31,Liverpool FC,England,in,52111,Jay Spearing,21.0,England,,DM,1003,Leicester City,England,,600000.0,False,True,True,False,420585
GB1,2009,s,31,Liverpool FC,England,in,88983,Nathan Eccleston,19.0,England,,CF,1110,Huddersfield Town,England,,,False,True,True,False,390304
GB1,2009,s,31,Liverpool FC,England,in,45606,Robbie Threlfall,20.0,England,,LB,1302,Northampton Town,England,,,False,True,True,False,351509
GB1,2009,s,31,Liverpool FC,England,in,1075,Andriy Voronin,29.0,Ukraine,,SS,44,Hertha BSC,Germany,,,False,True,True,False,226363
GB1,2009,s,31,Liverpool FC,England,in,39256,Sebastián Leto,22.0,Argentina,,LW,683,Olympiacos Piraeus,Greece,,,False,True,True,False,220867
GB1,2009,s,31,Liverpool FC,England,left,7476,Xabi Alonso,27.0,Spain,,DM,418,Real Madrid,Spain,34500000.0,,False,False,False,False,328524
GB1,2009,s,31,Liverpool FC,England,left,39256,Sebastián Leto,22.0,Argentina,,LW,265,Panathinaikos Athens,Greece,4000000.0,,False,False,False,False,310934
GB1,2009,s,31,Liverpool FC,England,left,28260,Álvaro Arbeloa,26.0,Spain,,RB,418,Real Madrid,Spain,4000000.0,,False,False,False,False,325814
GB1,2009,s,31,Liverpool FC,England,left,5470,Charles Itandje,26.0,Cameroon,France,GK,3391,AO Kavala,Greece,300000.0,,False,True,False,False,338280
GB1,2009,s,31,Liverpool FC,England,left,3195,Jermaine Pennant,26.0,England,Jamaica,RW,142,Real Zaragoza,Spain,0.0,,True,False,False,False,315477
GB1,2009,s,31,Liverpool FC,England,left,33823,Miki Roqué,20.0,Spain,,CB,2865,Real Betis B,Spain,0.0,,True,False,False,False,312738
GB1,2009,s,31,Liverpool FC,England,left,3470,Sami Hyypiä,35.0,Finland,,CB,15,Bayer 04 Leverkusen,Germany,0.0,,True,False,False,False,290722
GB1,2009,s,31,Liverpool FC,England,left,37795,Astrit Ajdarevic,19.0,Albania,Sweden,CM,1003,Leicester City,England,0.0,150000.0,True,False,False,False,455338
GB1,2009,s,31,Liverpool FC,England,left,33895,Jack Hobbs,20.0,England,,CB,1003,Leicester City,England,0.0,,True,False,False,False,453023
GB1,2009,s,31,Liverpool FC,England,left,15930,David Martin,23.0,England,,GK,1074,Tranmere Rovers,England,,250000.0,False,True,False,False,353202
GB1,2009,s,31,Liverpool FC,England,left,45606,Robbie Threlfall,20.0,England,,LB,1089,Darlington FC (- 2012),England,,,False,True,False,False,351508
GB1,2009,s,31,Liverpool FC,England,left,45606,Robbie Threlfall,20.0,England,,LB,1302,Northampton Town,England,,,False,True,False,False,334873
GB1,2009,s,31,Liverpool FC,England,left,50962,András Simon,19.0,Hungary,,CF,993,Córdoba CF,Spain,,150000.0,False,True,False,False,336062
GB1,2009,s,31,Liverpool FC,England,left,48262,Krisztián Németh,20.0,Hungary,,CF,2441,AEK Athens,Greece,,350000.0,False,True,False,False,336059
GB1,2009,s,31,Liverpool FC,England,left,33821,Godwin Antwi,21.0,Ghana,Spain,CB,515,Without Club,Without Club,,50000.0,False,False,False,False,329837
GB1,2009,s,31,Liverpool FC,England,left,32686,Ryan Crowther,20.0,England,,RW,515,Without Club,Without Club,,,False,False,False,False,333774
GB1,2009,s,631,Chelsea FC,England,in,16760,Yuri Zhirkov,25.0,Russia,,LB,2410,CSKA Moscow,Russia,21000000.0,300000.0,False,False,False,False,314089
GB1,2009,s,631,Chelsea FC,England,in,47082,Daniel Sturridge,19.0,England,,CF,281,Manchester City,England,7250000.0,2000000.0,False,False,False,False,307097
GB1,2009,s,631,Chelsea FC,England,in,74683,Nemanja Matic,21.0,Serbia,Slovakia,DM,779,MFK Košice,Slovakia,1750000.0,8000000.0,False,False,False,False,333654
GB1,2009,s,631,Chelsea FC,England,in,29159,Ross Turnbull,24.0,England,,GK,641,Middlesbrough FC,England,0.0,,True,False,False,False,311200
GB1,2009,s,631,Chelsea FC,England,in,88721,Jeffrey Bruma,17.0,Netherlands,Suriname,CB,6918,Chelsea FC U18,England,,1000000.0,False,False,False,False,352308
GB1,2009,s,631,Chelsea FC,England,in,96754,Fabio Borini,18.0,Italy,,LW,6918,Chelsea FC U18,England,,3500000.0,False,False,False,False,352311
GB1,2009,s,631,Chelsea FC,England,in,52119,Patrick van Aanholt,18.0,Netherlands,Curacao,LB,6918,Chelsea FC U18,England,,6500000.0,False,False,False,False,191451
GB1,2009,s,631,Chelsea FC,England,in,40436,Ben Sahar,19.0,Israel,Poland,CF,642,De Graafschap Doetinchem,Netherlands,,450000.0,False,True,True,False,253647
GB1,2009,s,631,Chelsea FC,England,in,59783,Franco Di Santo,21.0,Argentina,Italy,CF,164,Blackburn Rovers,England,,1000000.0,False,True,True,False,409998
GB1,2009,s,631,Chelsea FC,England,in,31552,Scott Sinclair,21.0,England,Jamaica,LW,1071,Wigan Athletic,England,,1500000.0,False,True,True,False,410098
GB1,2009,s,631,Chelsea FC,England,in,38100,Michael Mancienne,22.0,England,Seychelles,CB,543,Wolverhampton Wanderers,England,,400000.0,False,True,True,False,410099
GB1,2009,s,631,Chelsea FC,England,in,40611,Ryan Bertrand,20.0,England,Egypt,LB,1032,Reading FC,England,,8000000.0,False,True,True,False,543299
GB1,2009,s,631,Chelsea FC,England,in,3522,Andriy Shevchenko,32.0,Ukraine,,CF,5,AC Milan,Italy,,,False,True,True,False,224101
GB1,2009,s,631,Chelsea FC,England,in,532,Claudio Pizarro,30.0,Peru,Italy,CF,86,SV Werder Bremen,Germany,,,False,True,True,False,717093
GB1,2009,s,631,Chelsea FC,England,left,532,Claudio Pizarro,30.0,Peru,Italy,CF,86,SV Werder Bremen,Germany,2000000.0,,False,False,False,False,717092
GB1,2009,s,631,Chelsea FC,England,left,40436,Ben Sahar,19.0,Israel,Poland,CF,714,RCD Espanyol Barcelona,Spain,1000000.0,450000.0,False,False,False,False,306205
GB1,2009,s,631,Chelsea FC,England,left,45559,Miroslav Stoch,19.0,Slovakia,,LW,317,Twente Enschede FC,Netherlands,800000.0,450000.0,False,True,False,False,319182
GB1,2009,s,631,Chelsea FC,England,left,35198,Mineiro,34.0,Brazil,,DM,33,FC Schalke 04,Germany,0.0,,True,False,False,False,312591
GB1,2009,s,631,Chelsea FC,England,left,3522,Andriy Shevchenko,32.0,Ukraine,,CF,338,Dynamo Kyiv,Ukraine,0.0,,True,False,False,False,337702
GB1,2009,s,631,Chelsea FC,England,left,38100,Michael Mancienne,21.0,England,Seychelles,CB,543,Wolverhampton Wanderers,England,,400000.0,False,True,False,False,331906
GB1,2009,s,631,Chelsea FC,England,left,52119,Patrick van Aanholt,18.0,Netherlands,Curacao,LB,990,Coventry City,England,,6500000.0,False,True,False,False,330759
GB1,2009,s,631,Chelsea FC,England,left,59783,Franco Di Santo,20.0,Argentina,Italy,CF,164,Blackburn Rovers,England,,1000000.0,False,True,False,False,328080
GB1,2009,s,631,Chelsea FC,England,left,40611,Ryan Bertrand,19.0,England,Egypt,LB,1032,Reading FC,England,,8000000.0,False,True,False,False,321295
GB1,2009,s,631,Chelsea FC,England,left,45558,Lee Sawyer,19.0,England,,CM,2793,Southend United,England,,,False,True,False,False,318247
GB1,2009,s,631,Chelsea FC,England,left,31552,Scott Sinclair,20.0,England,Jamaica,LW,1071,Wigan Athletic,England,,1500000.0,False,True,False,False,329830
GB1,2009,s,631,Chelsea FC,England,left,4188,Ricardo Quaresma,25.0,Portugal,,RW,46,FC Internazionale,Italy,,300000.0,False,True,True,False,264022
GB1,2009,s,11,Arsenal FC,England,in,15904,Thomas Vermaelen,23.0,Belgium,,CB,610,Ajax Amsterdam,Netherlands,12000000.0,900000.0,False,False,False,False,304629
GB1,2009,s,11,Arsenal FC,England,in,67430,Sanchez Watt,18.0,England,Jamaica,LW,5679,Arsenal FC U18,England,,,False,False,False,False,461226
GB1,2009,s,11,Arsenal FC,England,in,27969,Jay Emmanuel-Thomas,18.0,England,St. Lucia,CF,5679,Arsenal FC U18,England,,500000.0,False,False,False,False,68451
GB1,2009,s,11,Arsenal FC,England,in,44793,Gavin Hoyte,18.0,Trinidad and Tobago,England,RB,1010,Watford FC,England,,,False,True,True,False,311661
GB1,2009,s,11,Arsenal FC,England,in,4277,Philippe Senderos,24.0,Switzerland,Spain,CB,5,AC Milan,Italy,,,False,True,True,False,224282
GB1,2009,s,11,Arsenal FC,England,in,4277,Philippe Senderos,25.0,Switzerland,Spain,CB,29,Everton FC,England,,,False,True,True,False,381919
GB1,2009,s,11,Arsenal FC,England,in,44058,Wojciech Szczesny,20.0,Poland,,GK,1148,Brentford FC,England,,15000000.0,False,True,True,False,387096
GB1,2009,s,11,Arsenal FC,England,in,44794,Henri Lansbury,19.0,England,,CM,1010,Watford FC,England,,1000000.0,False,True,True,False,410580
GB1,2009,s,11,Arsenal FC,England,in,74223,Jack Wilshere,18.0,England,,CM,355,Bolton Wanderers,England,,2000000.0,False,True,True,False,420606
GB1,2009,s,11,Arsenal FC,England,in,34562,Kerrea Gilbert,23.0,England,,RB,1072,Peterborough United,England,,,False,True,True,False,440644
GB1,2009,s,11,Arsenal FC,England,in,67430,Sanchez Watt,19.0,England,Jamaica,LW,399,Leeds United,England,,,False,True,True,False,455130
GB1,2009,s,11,Arsenal FC,England,in,26239,Pedro Botelho,19.0,Brazil,,LB,1087,UD Salamanca (- 2013),Spain,,550000.0,False,True,True,False,199620
GB1,2009,s,11,Arsenal FC,England,left,8883,Emmanuel Adebayor,25.0,Togo,Nigeria,CF,281,Manchester City,England,29000000.0,,False,False,False,False,321072
GB1,2009,s,11,Arsenal FC,England,left,3202,Kolo Touré,28.0,Cote d'Ivoire,,CB,281,Manchester City,England,18700000.0,,False,False,False,False,326065
GB1,2009,s,11,Arsenal FC,England,left,32950,Amaury Bischoff,22.0,Portugal,France,CM,2990,Académica Coimbra,Portugal,0.0,,True,False,False,False,310420
GB1,2009,s,11,Arsenal FC,England,left,44802,Rene Steer,19.0,England,,LB,1078,Oldham Athletic,England,,,False,True,False,False,310684
GB1,2009,s,11,Arsenal FC,England,left,44794,Henri Lansbury,18.0,England,,CM,1010,Watford FC,England,,1000000.0,False,True,False,False,334837
GB1,2009,s,11,Arsenal FC,England,left,26239,Pedro Botelho,19.0,Brazil,,LB,940,Celta de Vigo,Spain,,550000.0,False,True,False,False,324865
GB1,2009,s,11,Arsenal FC,England,left,27969,Jay Emmanuel-Thomas,18.0,England,St. Lucia,CF,1181,Blackpool FC,England,,500000.0,False,True,False,False,334483
GB1,2009,s,11,Arsenal FC,England,left,44793,Gavin Hoyte,19.0,Trinidad and Tobago,England,RB,1237,Brighton & Hove Albion,England,,,False,True,False,False,351248
GB1,2009,s,29,Everton FC,England,in,16690,Diniyar Bilyaletdinov,24.0,Russia,,AM,932,Lokomotiv Moscow,Russia,10000000.0,,False,False,False,False,335768
GB1,2009,s,29,Everton FC,England,in,4315,Johnny Heitinga,25.0,Netherlands,,CB,13,Atlético de Madrid,Spain,6800000.0,,False,False,False,False,338894
GB1,2009,s,29,Everton FC,England,in,3356,Sylvain Distin,31.0,France,Guadeloupe,CB,1020,Portsmouth FC,England,6500000.0,,False,False,False,False,337143
GB1,2009,s,29,Everton FC,England,in,110184,Anton Peterlin,22.0,United States,Denmark,CM,16948,Ventura County Fusion,United States,0.0,,True,False,False,False,290698
GB1,2009,s,29,Everton FC,England,in,3826,Lucas Neill,31.0,Australia,Northern Ireland,CB,515,Without Club,Without Club,,,False,False,False,False,297693
GB1,2009,s,29,Everton FC,England,in,82734,Jose Baxter,17.0,England,,CM,6920,Everton FC U18,England,,,False,False,False,False,453320
GB1,2009,s,29,Everton FC,England,in,121257,Adam Forshaw,17.0,England,,CM,6920,Everton FC U18,England,,2000000.0,False,False,False,False,695035
GB1,2009,s,29,Everton FC,England,in,57066,Kieran Agard,19.0,England,Jamaica,CF,9261,Everton FC Reserves,England,,400000.0,False,False,False,False,1747803
GB1,2009,s,29,Everton FC,England,in,29712,John Ruddy,22.0,England,,GK,1042,Crewe Alexandra,England,,800000.0,False,True,True,False,324000
GB1,2009,s,29,Everton FC,England,in,33507,Lukas Jutkiewicz,21.0,England,,CF,987,Motherwell FC,Scotland,,1200000.0,False,True,True,False,374281
GB1,2009,s,29,Everton FC,England,in,29712,John Ruddy,23.0,England,,GK,987,Motherwell FC,Scotland,,800000.0,False,True,True,False,374282
GB1,2009,s,29,Everton FC,England,in,68390,Seamus Coleman,21.0,Ireland,,RB,1181,Blackpool FC,England,,5000000.0,False,True,True,False,414022
GB1,2009,s,29,Everton FC,England,in,30471,James Vaughan,21.0,England,Jamaica,CF,1003,Leicester City,England,,,False,True,True,False,420613
GB1,2009,s,29,Everton FC,England,left,4241,Joleon Lescott,27.0,England,,CB,281,Manchester City,England,27500000.0,,False,False,False,False,335831
GB1,2009,s,29,Everton FC,England,left,57063,Scott Spencer,20.0,England,,CF,1088,Rochdale AFC,England,0.0,,True,False,False,False,325433
GB1,2009,s,29,Everton FC,England,left,57076,John Paul Kissock,19.0,England,,LM,2999,Hamilton Academical FC,Scotland,0.0,,True,False,False,False,315653
GB1,2009,s,29,Everton FC,England,left,1423,Lars Christian Jacobsen,29.0,Denmark,,RB,164,Blackburn Rovers,England,0.0,,True,False,False,False,310117
GB1,2009,s,29,Everton FC,England,left,57056,John Irving,20.0,England,,CB,27843,Bala Town FC,Wales,0.0,50000.0,True,False,False,False,301951
GB1,2009,s,29,Everton FC,England,left,29712,John Ruddy,22.0,England,,GK,987,Motherwell FC,Scotland,,800000.0,False,True,False,False,323999
GB1,2009,s,29,Everton FC,England,left,30471,James Vaughan,21.0,England,Jamaica,CF,22,Derby County,England,,,False,True,False,False,345166
GB1,2009,s,29,Everton FC,England,left,33507,Lukas Jutkiewicz,20.0,England,,CF,987,Motherwell FC,Scotland,,1200000.0,False,True,False,False,336460
GB1,2009,s,29,Everton FC,England,left,9831,Nuno Valente,34.0,Portugal,,LB,Retired,Retired,Retired,,,False,False,False,True,301584
GB1,2009,s,29,Everton FC,England,left,3772,Andy van der Meyde,29.0,Netherlands,,RW,515,Without Club,Without Club,,,False,False,False,False,301585
GB1,2009,s,29,Everton FC,England,left,38763,Segundo Castillo,27.0,Ecuador,,DM,159,Red Star Belgrade,Serbia,,,False,True,True,False,225181
GB1,2009,s,29,Everton FC,England,left,4277,Philippe Senderos,25.0,Switzerland,Spain,CB,11,Arsenal FC,England,,,False,True,True,False,381919
GB1,2009,s,405,Aston Villa,England,in,4063,Stewart Downing,24.0,England,,LM,641,Middlesbrough FC,England,13000000.0,,False,False,False,False,319528
GB1,2009,s,405,Aston Villa,England,in,50362,Fabian Delph,19.0,England,Guyana,CM,399,Leeds United,England,9500000.0,3500000.0,False,False,False,False,328299
GB1,2009,s,405,Aston Villa,England,in,3308,Stephen Warnock,27.0,England,,LB,164,Blackburn Rovers,England,9000000.0,,False,False,False,False,337080
GB1,2009,s,405,Aston Villa,England,in,3807,Richard Dunne,29.0,Ireland,,CB,281,Manchester City,England,6800000.0,,False,False,False,False,339111
GB1,2009,s,405,Aston Villa,England,in,12691,James Collins,26.0,Wales,,CB,379,West Ham United,England,5700000.0,,False,False,False,False,338849
GB1,2009,s,405,Aston Villa,England,in,3923,Habib Bèye,31.0,Senegal,France,RB,762,Newcastle United,England,2900000.0,,False,False,False,False,330349
GB1,2009,s,405,Aston Villa,England,in,13249,Andy Marshall,34.0,England,,GK,990,Coventry City,England,0.0,,True,False,False,False,322973
GB1,2009,s,405,Aston Villa,England,in,61560,Marc Albrighton,19.0,England,,RM,12124,Aston Villa Reserves,England,,4000000.0,False,False,False,False,332130
GB1,2009,s,405,Aston Villa,England,in,61576,Shane Lowry,20.0,Australia,Ireland,CB,6933,Aston Villa U18,England,,350000.0,False,False,False,False,317557
GB1,2009,s,405,Aston Villa,England,in,61563,David Bevan,20.0,Ireland,,GK,6933,Aston Villa U18,England,,,False,False,False,False,317553
GB1,2009,s,405,Aston Villa,England,in,61573,Jonathan Hogg,20.0,England,,CM,6933,Aston Villa U18,England,,1000000.0,False,False,False,False,556893
GB1,2009,s,405,Aston Villa,England,in,13426,Nicky Shorey,29.0,England,,LB,931,Fulham FC,England,,,False,True,True,False,420598
GB1,2009,s,405,Aston Villa,England,in,61576,Shane Lowry,20.0,Australia,Ireland,CB,399,Leeds United,England,,350000.0,False,True,True,False,455129
GB1,2009,s,405,Aston Villa,England,in,61575,Eric Lichaj,21.0,United States,Poland,RB,1150,Leyton Orient,England,,500000.0,False,True,True,False,458715
GB1,2009,s,405,Aston Villa,England,in,61563,David Bevan,20.0,Ireland,,GK,9463,Ilkeston Town (liq.),England,,,False,True,True,False,360645
GB1,2009,s,405,Aston Villa,England,left,3291,Gareth Barry,28.0,England,,DM,281,Manchester City,England,13900000.0,,False,False,False,False,297237
GB1,2009,s,405,Aston Villa,England,left,4012,Zat Knight,29.0,England,,CB,355,Bolton Wanderers,England,4700000.0,,False,False,False,False,324162
GB1,2009,s,405,Aston Villa,England,left,3190,Stuart Taylor,28.0,England,,GK,281,Manchester City,England,0.0,,True,False,False,False,307024
GB1,2009,s,405,Aston Villa,England,left,45554,Sam Williams,22.0,England,,CF,972,Yeovil Town,England,0.0,,True,False,False,False,322621
GB1,2009,s,405,Aston Villa,England,left,61563,David Bevan,20.0,Ireland,,GK,9463,Ilkeston Town (liq.),England,,,False,True,False,False,357769
GB1,2009,s,405,Aston Villa,England,left,10011,Marlon Harewood,30.0,England,Barbados,CF,762,Newcastle United,England,,,False,True,False,False,346648
GB1,2009,s,405,Aston Villa,England,left,61576,Shane Lowry,20.0,Australia,Ireland,CB,2262,Plymouth Argyle,England,,350000.0,False,True,False,False,345211
GB1,2009,s,405,Aston Villa,England,left,61575,Eric Lichaj,20.0,United States,Poland,RB,1198,Lincoln City,England,,500000.0,False,True,False,False,354829
GB1,2009,s,405,Aston Villa,England,left,3503,Martin Laursen,31.0,Denmark,,CB,Retired,Retired,Retired,,,False,False,False,True,293139
GB1,2009,s,931,Fulham FC,England,in,3259,Damien Duff,30.0,Ireland,,RM,762,Newcastle United,England,4000000.0,,False,False,False,False,333639
GB1,2009,s,931,Fulham FC,England,in,13485,Björn Helge Riise,26.0,Norway,,RM,353,Lillestrøm SK,Norway,2000000.0,,False,False,False,False,322422
GB1,2009,s,931,Fulham FC,England,in,36392,David Elm,26.0,Sweden,,CF,3654,Kalmar FF,Sweden,600000.0,,False,False,False,False,338949
GB1,2009,s,931,Fulham FC,England,in,63285,Kagisho Dikgacoi,24.0,South Africa,,CM,7011,Lamontville Golden Arrows,South Africa,300000.0,,False,False,False,False,326987
GB1,2009,s,931,Fulham FC,England,in,12125,Stephen Kelly,25.0,Ireland,,RB,337,Birmingham City,England,0.0,,True,False,False,False,303029
GB1,2009,s,931,Fulham FC,England,in,3865,Jonathan Greening,30.0,England,,CM,984,West Bromwich Albion,England,,,False,True,False,False,334581
GB1,2009,s,931,Fulham FC,England,in,126587,Stefan Payne,17.0,England,,CF,3052,Sutton United,England,30000.0,200000.0,False,False,False,False,342354
GB1,2009,s,931,Fulham FC,England,in,61723,Matthew Saunders,20.0,England,,CM,1198,Lincoln City,England,,,False,False,False,False,2834272
GB1,2009,s,931,Fulham FC,England,in,61723,Matthew Saunders,19.0,England,,CM,6942,Fulham FC U18,England,,,False,False,False,False,286876
GB1,2009,s,931,Fulham FC,England,in,37181,Toni Kallio,31.0,Finland,,CB,350,Sheffield United,England,,,False,True,True,False,420601
GB1,2009,s,931,Fulham FC,England,in,6053,Diomansy Kamara,29.0,Senegal,France,RW,371,Celtic FC,Scotland,,,False,True,True,False,395612
GB1,2009,s,931,Fulham FC,England,in,38773,Eddie Johnson,26.0,United States,,CF,605,Aris Thessaloniki,Greece,,,False,True,True,False,374204
GB1,2009,s,931,Fulham FC,England,in,9606,Ki-hyeon Seol,30.0,"Korea, South",,RW,1114,Al-Hilal Riyadh,Saudi Arabia,,,False,True,True,False,257006
GB1,2009,s,931,Fulham FC,England,in,39938,Andranik Teymourian,26.0,Iran,,CM,349,Barnsley FC,England,,,False,True,True,False,270737
GB1,2009,s,931,Fulham FC,England,in,46813,King Gyan,21.0,Ghana,,DM,566,Germinal Beerschot Antwerpen,Belgium,,,False,True,True,False,222522
GB1,2009,s,931,Fulham FC,England,left,36793,Hameur Bouazza,24.0,Algeria,France,RW,2381,Sivasspor,Turkey,0.0,,True,False,False,False,333448
GB1,2009,s,931,Fulham FC,England,left,4694,Collins John,23.0,Netherlands,Liberia,CF,2977,KSV Roeselare (- 2021),Belgium,0.0,,True,False,False,False,311019
GB1,2009,s,931,Fulham FC,England,left,126587,Stefan Payne,18.0,England,,CF,3052,Sutton United,England,,200000.0,False,True,False,False,342353
GB1,2009,s,931,Fulham FC,England,left,24057,Fredrik Stoor,25.0,Sweden,,RB,22,Derby County,England,,,False,True,False,False,347054
GB1,2009,s,931,Fulham FC,England,left,61593,Adam Watts,21.0,England,,CB,1198,Lincoln City,England,,,False,True,False,False,350349
GB1,2009,s,931,Fulham FC,England,left,47844,Elliot Omozusi,20.0,England,Nigeria,RB,358,Charlton Athletic,England,,,False,True,False,False,356223
GB1,2009,s,931,Fulham FC,England,left,43163,Adrian Leijer,23.0,Australia,England,CB,7006,Melbourne Victory,Australia,,,False,False,False,False,334691
GB1,2009,s,931,Fulham FC,England,left,4048,Moritz Volz,26.0,Germany,,RB,515,Without Club,Without Club,,,False,False,False,False,311023
GB1,2009,s,931,Fulham FC,England,left,8735,Julian Gray,29.0,England,Jamaica,CF,515,Without Club,Without Club,,,False,False,False,False,311021
GB1,2009,s,931,Fulham FC,England,left,13426,Nicky Shorey,29.0,England,,LB,405,Aston Villa,England,,,False,True,True,False,420598
GB1,2009,s,931,Fulham FC,England,left,3572,Olivier Dacourt,34.0,France,Guadeloupe,DM,46,FC Internazionale,Italy,,,False,True,True,False,270883
GB1,2009,s,931,Fulham FC,England,left,37236,Giles Barnes,20.0,Jamaica,England,CF,22,Derby County,England,,450000.0,False,True,True,False,311020
GB1,2009,s,148,Tottenham Hotspur,England,in,4072,Peter Crouch,28.0,England,Ireland,CF,1020,Portsmouth FC,England,10500000.0,,False,False,False,False,325284
